Mod:Item:MetaData, Localized Name
embers:ember_amulet, 余烬护身符
embers:ember_bulb:0, 地幔能量灯泡
embers:ember_bulb:0, 地幔能量灯泡
embers:dawnstone_mail, 黎明石甲胄
embers:ashen_amulet, 灰烬护身符
embers:nonbeliever_amulet, 邪教徒护身符
embers:explosion_charm, 炸裂吊坠
embers:block_copper, 铜块
embers:block_lead, 铅块
embers:block_silver, 银块
embers:block_dawnstone, 黎明石块
embers:ore_copper, 铜矿石
embers:ore_lead, 铅矿石
embers:ore_silver, 银矿石
embers:block_caminite_brick, 方镁矾砖块
embers:block_caminite_brick_slab_double, 方镁矾双层台阶
embers:stairs_caminite_brick, 方镁矾砖楼梯
embers:wall_caminite_brick, 方镁矾砖墙
embers:block_tank, 流体容器
embers:pipe, 流体管道
embers:pump, 机械流体泵管道
embers:block_furnace, 熔炼炉
embers:ember_receiver, 灰烬能量接收器
embers:ember_emitter, 灰烬能量发射器
embers:copper_cell:0, 铜质灰烬能量单元
embers:copper_cell:0, 铜质灰烬能量单元
embers:item_pipe, 物品管道
embers:item_pump, 物品提取泵管道
embers:bin, 储物仓
embers:stamper, 压印锤
embers:stamper_base, 压印基座
embers:ember_bore, 灰烬晶体开采机
embers:mech_accessor, 机械核心连接器
embers:mech_core, 机械核心
embers:ember_activator, 灰烬能量催化器
embers:stone_edge, 方镁矾圈墙
embers:mixer, 混合离心器
embers:heat_coil, 线圈炉
embers:item_dropper, 物品投掷口
embers:fluid_dropper, Fluid Dropper
embers:large_tank, 蓄水池
embers:ember_gauge, 灰烬能量计量表
embers:fluid_gauge, 流体计量表
embers:block_lantern, 灰烬灯笼
embers:beam_splitter, 灰烬能量分束器
embers:ember_relay, 灰烬能量中继器
embers:crystal_cell, 晶胞灰烬能量单元
embers:charger, 铜质灰烬能量充能器
embers:ashen_stone, 灰石
embers:ashen_stone_slab_double, 灰石双层台阶
embers:stairs_ashen_stone, 灰石楼梯
embers:wall_ashen_stone, 灰石墙
embers:ashen_brick, 灰石砖
embers:ashen_brick_slab_double, 灰石砖双层台阶
embers:stairs_ashen_brick, 灰石砖楼梯
embers:wall_ashen_brick, 灰石砖墙
embers:ashen_tile, 灰石瓷砖
embers:ashen_tile_slab_double, 灰石瓷砖双层台阶
embers:stairs_ashen_tile, 灰石瓷砖楼梯
embers:wall_ashen_tile, 灰石瓷砖墙
embers:cinder_plinth, 灰烬炉
embers:alchemy_pedestal, 炼金术基座
embers:alchemy_tablet, 炼金台
embers:item_transfer, 物品传输过滤器
embers:beam_cannon, 光束炮
embers:archaic_bricks, 古代砖
embers:archaic_edge, 古代镶边砖
embers:archaic_tile, 古代瓦块
embers:archaic_light, 古代灯笼
embers:dawnstone_anvil, 黎明石砧
embers:auto_hammer, 自动锤
embers:ore_quartz, 石英矿石
embers:sealed_planks, 密封板
embers:wrapped_sealed_planks, 加固密封板
embers:vacuum, 虚空吸取器
embers:breaker, 自动方块破坏器
embers:ember_injector, 灰烬能量灌注器
embers:boiler, 高压能量激发器
embers:reactor, 高温催化反应器
embers:combustor, 燃烧室
embers:catalyzer, 催化室
embers:field_chart, 能量波峰地形显示器
embers:ember_pulser, 灰烬能量喷发器
embers:inferno_forge, 炼狱锻造炉
embers:caminite_lever, 方镁矾拉杆
embers:creative_ember_source, 创造模式无限灰烬能量源
embers:mechanical_pump, 机械泵
embers:catalytic_plug, 催化剂插头
embers:ember_funnel, 灰烬能量漏斗
embers:mini_boiler, 微型锅炉
embers:reaction_chamber, 反应锅炉
embers:fluid_transfer, 流体传输过滤器
embers:ember_siphon, 灰烬能量虹吸器
embers:stirling, 野火斯特林
embers:clockwork_attenuator, 发条阻尼器
embers:seed_iron, 铁质结晶之种
embers:seed_gold, 金质结晶之种
embers:seed_copper, 铜质结晶之种
embers:seed_silver, 银质结晶之种
embers:seed_lead, 铅质结晶之种
embers:seed_dawnstone, 黎明石质结晶之种
embers:stone_valve, 方镁矾阀门圈墙
embers:geo_separator, 地质分离器
embers:item_request, 物品请求节点
embers:ember_pipe, 不稳定灰烬能量管道
embers:turret, tile.turret.name
embers:block_aluminum, 铝块
embers:ore_aluminum, 铝矿石
embers:seed_aluminum, 铝质结晶之种
embers:block_bronze, 青铜块
embers:block_electrum, 琥珀金块
embers:block_nickel, 镍块
embers:ore_nickel, 镍矿石
embers:seed_nickel, 镍质结晶之种
embers:block_tin, 锡块
embers:ore_tin, 锡矿石
embers:seed_tin, 锡质结晶之种
embers:explosion_pedestal, 炸裂吊坠基座
valkyrielib:guide, Digital Guide
valkyrielib:modifier_component, Modifier Component
valkyrielib:modifier_speed, Speed Modifier
environmentaltech:litherite, Litherite
environmentaltech:litherite_paver, Litherite Paver
environmentaltech:litherite_bricks, Litherite Bricks
environmentaltech:litherite_tiles, Litherite Tiles
environmentaltech:litherite_stairs, 莱泽尔石楼梯
environmentaltech:litherite_brick_stairs, 莱泽尔石砖楼梯
environmentaltech:litherite_tile_stairs, Litherite Tile Stairs
environmentaltech:litherite_slab:0, 莱泽尔石台阶
environmentaltech:litherite_paver_slab:0, 莱泽尔铺路石台阶
environmentaltech:litherite_brick_slab:0, 莱泽尔石砖台阶
environmentaltech:litherite_tile_slab:0, Litherite Tile Slab
environmentaltech:erodium, Erodium
environmentaltech:erodium_paver, Erodium Paver
environmentaltech:erodium_bricks, Erodium Bricks
environmentaltech:erodium_tiles, Erodium Tiles
environmentaltech:erodium_stairs, 艾洛蒂石楼梯
environmentaltech:erodium_brick_stairs, 艾洛蒂石砖楼梯
environmentaltech:erodium_tile_stairs, Erodium Tile Stairs
environmentaltech:erodium_slab:0, 艾洛蒂石台阶
environmentaltech:erodium_paver_slab:0, 艾洛蒂铺路石台阶
environmentaltech:erodium_brick_slab:0, 艾洛蒂石砖台阶
environmentaltech:erodium_tile_slab:0, Erodium Tile Slab
environmentaltech:kyronite, Kyronite
environmentaltech:kyronite_paver, Kyronite Paver
environmentaltech:kyronite_bricks, Kyronite Bricks
environmentaltech:kyronite_tiles, Kyronite Tiles
environmentaltech:kyronite_stairs, 凯罗尼石楼梯
environmentaltech:kyronite_brick_stairs, 凯罗尼石砖楼梯
environmentaltech:kyronite_tile_stairs, Kyronite Tile Stairs
environmentaltech:kyronite_slab:0, 凯罗尼石台阶
environmentaltech:kyronite_paver_slab:0, 凯罗尼铺路石台阶
environmentaltech:kyronite_brick_slab:0, 凯罗尼石砖台阶
environmentaltech:kyronite_tile_slab:0, Kyronite Tile Slab
environmentaltech:pladium, Pladium
environmentaltech:pladium_paver, Pladium Paver
environmentaltech:pladium_bricks, Pladium Bricks
environmentaltech:pladium_tiles, Pladium Tiles
environmentaltech:pladium_stairs, 普雷蒂石楼梯
environmentaltech:pladium_brick_stairs, 普雷蒂石砖楼梯
environmentaltech:pladium_tile_stairs, Pladium Tile Stairs
environmentaltech:pladium_slab:0, 普雷蒂石台阶
environmentaltech:pladium_paver_slab:0, 普雷蒂铺路石台阶
environmentaltech:pladium_brick_slab:0, 普雷蒂石砖台阶
environmentaltech:pladium_tile_slab:0, Pladium Tile Slab
environmentaltech:ionite, Ionite
environmentaltech:ionite_paver, Ionite Paver
environmentaltech:ionite_bricks, Ionite Bricks
environmentaltech:ionite_tiles, Ionite Tiles
environmentaltech:ionite_stairs, 艾恩尼石楼梯
environmentaltech:ionite_brick_stairs, 艾恩尼石砖楼梯
environmentaltech:ionite_tile_stairs, Ionite Tile Stairs
environmentaltech:ionite_slab:0, 艾恩尼石台阶
environmentaltech:ionite_paver_slab:0, 艾恩尼铺路石台阶
environmentaltech:ionite_brick_slab:0, 艾恩尼石砖台阶
environmentaltech:ionite_tile_slab:0, Ionite Tile Slab
environmentaltech:aethium, Aethium
environmentaltech:aethium_paver, Aethium Paver
environmentaltech:aethium_bricks, Aethium Bricks
environmentaltech:aethium_tiles, Aethium Tiles
environmentaltech:aethium_stairs, 以太石楼梯
environmentaltech:aethium_brick_stairs, 以太石砖楼梯
environmentaltech:aethium_tile_stairs, Aethium Tile Stairs
environmentaltech:aethium_slab:0, 以太石台阶
environmentaltech:aethium_paver_slab:0, 以太铺路石台阶
environmentaltech:aethium_brick_slab:0, 以太石砖台阶
environmentaltech:aethium_tile_slab:0, Aethium Tile Slab
environmentaltech:lonsdaleite, Lonsdaleite
environmentaltech:lonsdaleite_paver, Lonsdaleite Paver
environmentaltech:lonsdaleite_bricks, Lonsdaleite Bricks
environmentaltech:lonsdaleite_tiles, Lonsdaleite Tiles
environmentaltech:lonsdaleite_stairs, 蓝丝黛尔石楼梯
environmentaltech:lonsdaleite_brick_stairs, 蓝丝黛尔石砖楼梯
environmentaltech:lonsdaleite_tile_stairs, Lonsdaleite Tile Stairs
environmentaltech:lonsdaleite_slab:0, 蓝丝黛尔石台阶
environmentaltech:lonsdaleite_paver_slab:0, 蓝丝黛尔铺路石台阶
environmentaltech:lonsdaleite_brick_slab:0, 蓝丝黛尔石砖台阶
environmentaltech:lonsdaleite_tile_slab:0, Lonsdaleite Tile Slab
environmentaltech:mica, 云母
environmentaltech:litherite_crystal, 莱泽尔水晶
environmentaltech:erodium_crystal, 艾洛蒂水晶
environmentaltech:kyronite_crystal, 凯罗尼水晶
environmentaltech:pladium_crystal, 普雷蒂水晶
environmentaltech:ionite_crystal, 艾恩尼水晶
environmentaltech:aethium_crystal, 以太水晶
environmentaltech:lonsdaleite_crystal, Lonsdaleite Crystal
environmentaltech:interconnect, 互联方块
environmentaltech:tool_multiblock_assembler, Assembler
environmentaltech:connector, 连接器
environmentaltech:modifier_null, 无效果强化部件
environmentaltech:modifier_speed, 速度强化部件
environmentaltech:modifier_luck, Luck Modifier
environmentaltech:structure_frame_1, 一级结构方块
environmentaltech:structure_frame_2, 二级结构方块
environmentaltech:structure_frame_3, 三级结构方块
environmentaltech:structure_frame_4, 四级结构方块
environmentaltech:structure_frame_5, 五级结构方块
environmentaltech:structure_frame_6, 六级结构方块
environmentaltech:structure_panel, 结构镶板
environmentaltech:structure_panel_clear, 澄澈结构镶板
environmentaltech:lightning_rod, 避雷针
environmentaltech:lightning_rod_insulated, 绝缘避雷针
environmentaltech:lightning_cont_1, Lightning Controller Tier 1
environmentaltech:lightning_cont_2, Lightning Controller Tier 2
environmentaltech:lightning_cont_3, Lightning Controller Tier 3
environmentaltech:lightning_cont_4, Lightning Controller Tier 4
environmentaltech:lightning_cont_5, Lightning Controller Tier 5
environmentaltech:lightning_cont_6, Lightning Controller Tier 6
environmentaltech:solar_cont_1, 一级太阳能发电机控制器
environmentaltech:solar_cont_2, 二级太阳能发电机控制器
environmentaltech:solar_cont_3, 三级太阳能发电机控制器
environmentaltech:solar_cont_4, 四级太阳能发电机控制器
environmentaltech:solar_cont_5, 五级太阳能发电机控制器
environmentaltech:solar_cont_6, 六级太阳能发电机控制器
environmentaltech:solar_cell_litherite, 莱泽尔太阳能板
environmentaltech:solar_cell_erodium, 艾洛蒂太阳能板
environmentaltech:solar_cell_kyronite, 凯罗尼太阳能板
environmentaltech:solar_cell_pladium, 普雷蒂太阳能板
environmentaltech:solar_cell_ionite, 艾恩尼太阳能板
environmentaltech:solar_cell_aethium, 以太太阳能板
environmentaltech:modifier_piezo, 压电强化部件
environmentaltech:photovoltaic_cell, 光伏电池板
environmentaltech:thermal_cell, Thermal Cell
environmentaltech:laser_core, 激光核心
environmentaltech:laser_lens, 澄清透镜
environmentaltech:laser_lens_crystal, 物质聚合透镜
environmentaltech:laser_lens_colored:0, 白色透镜
environmentaltech:laser_lens_colored:1, 橙色透镜
environmentaltech:laser_lens_colored:2, 品红色透镜
environmentaltech:laser_lens_colored:3, 淡蓝色透镜
environmentaltech:laser_lens_colored:4, 黄色透镜
environmentaltech:laser_lens_colored:5, 黄绿色透镜
environmentaltech:laser_lens_colored:6, 粉色透镜
environmentaltech:laser_lens_colored:7, 灰色透镜
environmentaltech:laser_lens_colored:8, 淡灰色透镜
environmentaltech:laser_lens_colored:9, 青色透镜
environmentaltech:laser_lens_colored:10, 紫色透镜
environmentaltech:laser_lens_colored:11, 蓝色透镜
environmentaltech:laser_lens_colored:12, 棕色透镜
environmentaltech:laser_lens_colored:13, 绿色透镜
environmentaltech:laser_lens_colored:14, 红色透镜
environmentaltech:laser_lens_colored:15, 黑色透镜
environmentaltech:modifier_accuracy, 精度强化部件
environmentaltech:diode, 二极管
environmentaltech:void_ore_miner_cont_1, 一级虚空矿物采掘机控制器
environmentaltech:void_ore_miner_cont_2, 二级虚空矿物采掘机控制器
environmentaltech:void_ore_miner_cont_3, 三级虚空矿物采掘机控制器
environmentaltech:void_ore_miner_cont_4, 四级虚空矿物采掘机控制器
environmentaltech:void_ore_miner_cont_5, 五级虚空矿物采掘机控制器
environmentaltech:void_ore_miner_cont_6, 六级虚空矿物采掘机控制器
environmentaltech:void_res_miner_cont_1, 一级虚空资源采掘机控制器
environmentaltech:void_res_miner_cont_2, 二级虚空资源采掘机控制器
environmentaltech:void_res_miner_cont_3, 三级虚空资源采掘机控制器
environmentaltech:void_res_miner_cont_4, 四级虚空资源采掘机控制器
environmentaltech:void_res_miner_cont_5, 五级虚空资源采掘机控制器
environmentaltech:void_res_miner_cont_6, 六级虚空资源采掘机控制器
environmentaltech:void_botanic_miner_cont_1, 一级虚空植物采掘机控制器
environmentaltech:void_botanic_miner_cont_2, 二级虚空植物采掘机控制器
environmentaltech:void_botanic_miner_cont_3, 三级虚空植物采掘机控制器
environmentaltech:void_botanic_miner_cont_4, 四级虚空植物采掘机控制器
environmentaltech:void_botanic_miner_cont_5, 五级虚空植物采掘机控制器
environmentaltech:void_botanic_miner_cont_6, 六级虚空植物采掘机控制器
environmentaltech:modifier_creative_flight, Creative Flight Modifier
environmentaltech:modifier_flight_speed, Flight Speed Modifier
environmentaltech:modifier_haste, 急迫强化部件
environmentaltech:modifier_strength, 力量强化部件
environmentaltech:modifier_jump_boost, 跳跃提升强化部件
environmentaltech:modifier_regeneration, Regen Modifier
environmentaltech:modifier_resistance, 抗性提升强化部件
environmentaltech:modifier_fire_resistance, 抗火强化部件
environmentaltech:modifier_water_breathing, 水下呼吸强化部件
environmentaltech:modifier_invisibility, Invisibility Modifier
environmentaltech:modifier_night_vision, 夜视强化部件
environmentaltech:modifier_health_boost, Health Boost Modifier
environmentaltech:modifier_absorption, Absoption Modifier
environmentaltech:modifier_saturation, 饱和强化部件
environmentaltech:modifier_glowing, Glowing Modifier
environmentaltech:nano_cont_ranged_1, Ranged Nano Bot Beacon Tier 1
environmentaltech:nano_cont_ranged_2, Ranged Nano Bot Beacon Tier 2
environmentaltech:nano_cont_ranged_3, Ranged Nano Bot Beacon Tier 3
environmentaltech:nano_cont_ranged_4, Ranged Nano Bot Beacon Tier 4
environmentaltech:nano_cont_ranged_5, Ranged Nano Bot Beacon Tier 5
environmentaltech:nano_cont_ranged_6, Ranged Nano Bot Beacon Tier 6
environmentaltech:nano_cont_personal_1, Personal Nano Bot Beacon Tier 1
environmentaltech:nano_cont_personal_2, Personal Nano Bot Beacon Tier 2
environmentaltech:nano_cont_personal_3, Personal Nano Bot Beacon Tier 3
environmentaltech:nano_cont_personal_4, Personal Nano Bot Beacon Tier 4
environmentaltech:nano_cont_personal_5, Personal Nano Bot Beacon Tier 5
environmentaltech:nano_cont_personal_6, Personal Nano Bot Beacon Tier 6
threng:machine:0, 福鲁伊克斯聚合器
threng:machine:1, 脉冲离心机
threng:machine:2, ME电路板蚀刻器
threng:machine:3, 优先装配单元
threng:machine:4, ME缓存指令器
threng:machine:5, 晶体充能器
threng:big_assembler:0, 大型分子装配室框架
threng:big_assembler:1, 大型分子装配室外壁
threng:big_assembler:2, 大型分子装配室控制器
threng:big_assembler:3, 大型分子装配室样板核心
threng:big_assembler:4, 大型分子装配室处理核心
threng:big_assembler:5, 大型分子装配室IO端口
threng:material:0, 福鲁伊克斯钢锭
threng:material:1, 含碳福鲁伊克斯复合物
threng:material:2, 福鲁伊克斯镀层铁锭
threng:material:3, 煤粉
threng:material:4, 福鲁伊克斯逻辑单元
threng:material:5, 共振水晶
threng:material:6, 大规模并行处理器
threng:material:7, 推测核心(1x)
threng:material:8, 推测核心(2x)
threng:material:9, 推测核心(4x)
threng:material:10, 推测核心(8x)
threng:material:11, 推测核心(16x)
threng:material:12, 推测核心(32x)
threng:material:13, 推测核心(64x)
threng:material:14, 推测处理器
fluiddrawers:tank:0, 储液抽屉
fluiddrawers:tank_custom:0, 镶框储液抽屉
theoneprobe:probe, 检测器No.1
theoneprobe:creativeprobe, 创造模式检测器
theoneprobe:probenote, The One Probe Read Me
theoneprobe:diamond_helmet_probe:0, 带检测器的钻石头盔
theoneprobe:gold_helmet_probe:0, 带检测器的金头盔
theoneprobe:iron_helmet_probe:0, 带检测器的铁头盔
theoneprobe:probe_goggles, The One Probe (Bauble)
industrialforegoing:petrified_fuel_generator, 火力发电机
industrialforegoing:enchantment_refiner, 附魔物品分拣机
industrialforegoing:enchantment_extractor, 附魔提取机
industrialforegoing:enchantment_aplicator, 自动型铁砧
industrialforegoing:mob_relocator, 屠宰机
industrialforegoing:potion_enervator, 自动炼药机
industrialforegoing:animal_independence_selector, 幼仔分管机
industrialforegoing:animal_stock_increaser, 饲育机
industrialforegoing:crop_sower, 播种机
industrialforegoing:crop_enrich_material_injector, 施肥机
industrialforegoing:crop_recolector, 收割机
industrialforegoing:black_hole_unit, 黑洞存储器
industrialforegoing:water_condensator, 蓄水器
industrialforegoing:water_resources_collector, 钓鱼机
industrialforegoing:animal_resource_harvester, 动物资源收获机
industrialforegoing:mob_slaughter_factory, 屠宰场
industrialforegoing:mob_duplicator, 自动刷怪机
industrialforegoing:block_destroyer, 方块破坏器
industrialforegoing:block_placer, 方块放置器
industrialforegoing:tree_fluid_extractor, 树液提取器
industrialforegoing:latex_processing_unit, 胶乳加工机
industrialforegoing:sewage_composter_solidifier, 污水堆肥机
industrialforegoing:animal_byproduct_recolector, 动物排污器
industrialforegoing:sludge_refiner, 污泥精炼机
industrialforegoing:mob_detector, 生物探测器
industrialforegoing:lava_fabricator, 岩浆制造机
industrialforegoing:bioreactor, 生物质炉
industrialforegoing:biofuel_generator, 生物燃油发电机
industrialforegoing:laser_base, 镭射钻基座
industrialforegoing:laser_drill, 镭射钻
industrialforegoing:ore_processor, 矿石处理机
industrialforegoing:black_hole_controller, 黑洞存储控制器
industrialforegoing:black_hole_controller_reworked, Black Hole Controller v2.0
industrialforegoing:dye_mixer, 颜料调色器
industrialforegoing:enchantment_invoker, 自动附魔台
industrialforegoing:spores_recreator, 蘑菇孢子繁殖器
industrialforegoing:animal_growth_increaser, 动物生长加速器
industrialforegoing:material_stonework_factory, 造石加工机
industrialforegoing:black_hole_tank, 黑洞储液罐
industrialforegoing:resourceful_furnace, 高级熔炉
industrialforegoing:villager_trade_exchanger, 村民贸易交换机
industrialforegoing:energy_field_provider, 远程充能站
industrialforegoing:oredictionary_converter, 矿物辞典转换器
industrialforegoing:protein_reactor, 蛋白质反应器
industrialforegoing:protein_generator, 蛋白质发电机
industrialforegoing:hydrator, 水化器
industrialforegoing:wither_builder, 凋灵生成器
industrialforegoing:fluid_pump, 流体泵
industrialforegoing:fluid_crafter, 流体合成台
industrialforegoing:plant_interactor, 植物收获器
industrialforegoing:item_splitter, 物品分配器
industrialforegoing:fluiddictionary_converter, 流体辞典转换器
industrialforegoing:froster, Froster
industrialforegoing:ore_washer, Washing Factory
industrialforegoing:ore_fermenter, Fermentation Station
industrialforegoing:ore_sieve, Fluid Sieving Machine
industrialforegoing:pitiful_fuel_generator, Pitiful Fuel Generator
industrialforegoing:tinydryrubber, 小块干橡胶
industrialforegoing:dryrubber, 干橡胶
industrialforegoing:plastic, 塑料片
industrialforegoing:fertilizer, 肥料
industrialforegoing:meat_feeder, 肉汤注射器
industrialforegoing:mob_imprisonment_tool, 大师球
industrialforegoing:laser_lens:0, 白色§r 镭射聚焦透镜
industrialforegoing:laser_lens:1, 橙色§r 镭射聚焦透镜
industrialforegoing:laser_lens:2, 品红色§r 镭射聚焦透镜
industrialforegoing:laser_lens:3, 淡蓝色§r 镭射聚焦透镜
industrialforegoing:laser_lens:4, 黄色§r 镭射聚焦透镜
industrialforegoing:laser_lens:5, 黄绿色§r 镭射聚焦透镜
industrialforegoing:laser_lens:6, 粉红色§r 镭射聚焦透镜
industrialforegoing:laser_lens:7, 灰色§r 镭射聚焦透镜
industrialforegoing:laser_lens:8, 淡灰色§r 镭射聚焦透镜
industrialforegoing:laser_lens:9, 青色§r 镭射聚焦透镜
industrialforegoing:laser_lens:10, 紫色§r 镭射聚焦透镜
industrialforegoing:laser_lens:11, 蓝色§r 镭射聚焦透镜
industrialforegoing:laser_lens:12, 棕色§r 镭射聚焦透镜
